multiplier,trading_code,delist_date,price_tick_desc,exchange,list_date,product_code,price_tick,instrument,name,last_ddate
1000.0,sc2204,2022-03-31,,INE,2021-04-01,SC,0.1,SC2204.INE,原油2204,2022-04-11
1000.0,sc2409,2024-08-30,,INE,2021-09-01,SC,0.1,SC2409.INE,原油2409,2024-09-06
1000.0,sc2207,2022-06-30,,INE,2021-07-01,SC,0.1,SC2207.INE,原油2207,2022-07-07
1000.0,sc2208,2022-07-29,,INE,2021-08-02,SC,0.1,SC2208.INE,原油2208,2022-08-05
1000.0,sc2210,2022-09-23,,INE,2021-09-24,SC,0.1,SC2210.INE,原油2210,2022-09-30
1000.0,sc2302,2023-01-31,,INE,2022-01-24,SC,0.1,SC2302.INE,原油2302,2023-02-07
1000.0,sc2211,2022-10-31,,INE,2021-11-01,SC,0.1,SC2211.INE,原油2211,2022-11-07
1000.0,sc2412,2024-11-29,,INE,2021-12-01,SC,0.1,SC2412.INE,原油2412,2024-12-06
1000.0,sc2301,2022-12-30,,INE,2021-12-24,SC,0.1,SC2301.INE,原油2301,2023-01-10
1000.0,sc8888,2099-01-01,,INE,2018-03-26,SC,0.1,SC8888.INE,原油主力,2099-01-01
1000.0,sc0000,2099-01-01,,INE,2018-03-26,SC,0.1,SC0000.INE,原油指数,2099-01-01
1000.0,sc9999,2099-01-01,,INE,2018-03-26,SC,0.1,SC9999.INE,原油前复权主力,2099-01-01
5.0,ss2110,2021-10-15,,SHFE,2020-10-16,SS,5.0,SS2110.SHF,不锈钢2110,2021-10-20
5.0,ss2111,2021-11-15,,SHFE,2020-11-17,SS,5.0,SS2111.SHF,不锈钢2111,2021-11-18
5.0,ss2112,2021-12-15,,SHFE,2020-12-16,SS,5.0,SS2112.SHF,不锈钢2112,2021-12-20
5.0,ss2201,2022-01-17,,SHFE,2021-01-18,SS,5.0,SS2201.SHF,不锈钢2201,2022-01-20
5.0,ss2202,2022-02-15,,SHFE,2021-02-08,SS,5.0,SS2202.SHF,不锈钢2202,2022-02-18
5.0,ss2204,2022-04-15,,SHFE,2021-04-16,SS,5.0,SS2204.SHF,不锈钢2204,2022-04-20
5.0,ss2203,2022-03-15,,SHFE,2021-03-16,SS,5.0,SS2203.SHF,不锈钢2203,2022-03-18
5.0,ss2206,2022-06-15,,SHFE,2021-06-16,SS,5.0,SS2206.SHF,不锈钢2206,2022-06-20
5.0,ss2207,2022-07-15,,SHFE,2021-07-16,SS,5.0,SS2207.SHF,不锈钢2207,2022-07-20
5.0,ss2205,2022-05-16,,SHFE,2021-05-18,SS,5.0,SS2205.SHF,不锈钢2205,2022-05-19
5.0,ss2208,2022-08-15,,SHFE,2021-08-17,SS,5.0,SS2208.SHF,不锈钢2208,2022-08-18
5.0,ss2209,2022-09-15,,SHFE,2021-09-16,SS,5.0,SS2209.SHF,不锈钢2209,2022-09-20
5.0,ss2301,2023-01-16,,SHFE,2022-01-18,SS,5.0,SS2301.SHF,不锈钢2301,2023-01-19
5.0,ss2210,2022-10-17,,SHFE,2021-10-18,SS,5.0,SS2210.SHF,不锈钢2210,2022-10-20
5.0,ss2212,2022-12-15,,SHFE,2021-12-16,SS,5.0,SS2212.SHF,不锈钢2212,2022-12-20
5.0,ss2211,2022-11-15,,SHFE,2021-11-16,SS,5.0,SS2211.SHF,不锈钢2211,2022-11-18
5.0,ss8888,2099-01-01,,SHFE,2019-09-25,SS,5.0,SS8888.SHF,不锈钢主力,2099-01-01
5.0,ss0000,2099-01-01,,SHFE,2019-09-25,SS,5.0,SS0000.SHF,不锈钢指数,2099-01-01
5.0,ss9999,2099-01-01,,SHFE,2019-09-25,SS,5.0,SS9999.SHF,不锈钢前复权主力,2099-01-01
10.0,p2110,2021-10-21,,DCE,2020-10-23,P,2.0,P2110.DCE,棕榈油2110,2021-10-26
10.0,p2111,2021-11-12,,DCE,2020-11-16,P,2.0,P2111.DCE,棕榈油2111,2021-11-17
10.0,p2112,2021-12-14,,DCE,2020-12-15,P,2.0,P2112.DCE,棕榈油2112,2021-12-17
10.0,p2201,2022-01-17,,DCE,2021-01-18,P,2.0,P2201.DCE,棕榈油2201,2022-01-20
10.0,p2204,2022-04-18,,DCE,2021-04-16,P,2.0,P2204.DCE,棕榈油2204,2022-04-21
10.0,p2203,2022-03-14,,DCE,2021-03-15,P,2.0,P2203.DCE,棕榈油2203,2022-03-17
10.0,p2202,2022-02-18,,DCE,2021-02-22,P,2.0,P2202.DCE,棕榈油2202,2022-02-23
10.0,p2206,2022-06-15,,DCE,2021-06-16,P,2.0,P2206.DCE,棕榈油2206,2022-06-20
10.0,p2205,2022-05-18,,DCE,2021-05-20,P,2.0,P2205.DCE,棕榈油2205,2022-05-23
10.0,p2207,2022-07-14,,DCE,2021-07-15,P,2.0,P2207.DCE,棕榈油2207,2022-07-19
10.0,p2208,2022-08-12,,DCE,2021-08-16,P,2.0,P2208.DCE,棕榈油2208,2022-08-17
10.0,p2209,2022-09-15,,DCE,2021-09-15,P,2.0,P2209.DCE,棕榈油2209,2022-09-20
10.0,p2301,2023-01-17,,DCE,2022-01-18,P,2.0,P2301.DCE,棕榈油2301,2023-01-20
10.0,p2210,2022-10-21,,DCE,2021-10-22,P,2.0,P2210.DCE,棕榈油2210,2022-10-26
10.0,p2211,2022-11-14,,DCE,2021-11-15,P,2.0,P2211.DCE,棕榈油2211,2022-11-17
10.0,p2212,2022-12-14,,DCE,2021-12-15,P,2.0,P2212.DCE,棕榈油2212,2022-12-19
10.0,p8888,2099-01-01,,DCE,2007-10-29,P,2.0,P8888.DCE,棕榈油主力,2099-01-01
10.0,p0000,2099-01-01,,DCE,2007-10-29,P,2.0,P0000.DCE,棕榈油指数,2099-01-01
10.0,p9999,2099-01-01,,DCE,2007-10-29,P,2.0,P9999.DCE,棕榈油前复权主力,2099-01-01
10.0,rb2110,2021-10-15,,SHFE,2020-10-16,RB,1.0,RB2110.SHF,螺纹钢2110,2021-10-20
10.0,rb2111,2021-11-15,,SHFE,2020-11-17,RB,1.0,RB2111.SHF,螺纹钢2111,2021-11-18
10.0,rb2112,2021-12-15,,SHFE,2020-12-16,RB,1.0,RB2112.SHF,螺纹钢2112,2021-12-20
10.0,rb2201,2022-01-17,,SHFE,2021-01-18,RB,1.0,RB2201.SHF,螺纹钢2201,2022-01-20
10.0,rb2202,2022-02-15,,SHFE,2021-02-08,RB,1.0,RB2202.SHF,螺纹钢2202,2022-02-18
10.0,rb2205,2022-05-16,,SHFE,2021-05-18,RB,1.0,RB2205.SHF,螺纹钢2205,2022-05-19
10.0,rb2203,2022-03-15,,SHFE,2021-03-16,RB,1.0,RB2203.SHF,螺纹钢2203,2022-03-18
10.0,rb2204,2022-04-15,,SHFE,2021-04-16,RB,1.0,RB2204.SHF,螺纹钢2204,2022-04-20
10.0,rb2206,2022-06-15,,SHFE,2021-06-16,RB,1.0,RB2206.SHF,螺纹钢2206,2022-06-20
10.0,rb2207,2022-07-15,,SHFE,2021-07-16,RB,1.0,RB2207.SHF,螺纹钢2207,2022-07-20
10.0,rb2208,2022-08-15,,SHFE,2021-08-17,RB,1.0,RB2208.SHF,螺纹钢2208,2022-08-18
10.0,rb2209,2022-09-15,,SHFE,2021-09-16,RB,1.0,RB2209.SHF,螺纹钢2209,2022-09-20
10.0,rb2210,2022-10-17,,SHFE,2021-10-18,RB,1.0,RB2210.SHF,螺纹钢2210,2022-10-20
10.0,rb2212,2022-12-15,,SHFE,2021-12-16,RB,1.0,RB2212.SHF,螺纹钢2212,2022-12-20
10.0,rb2301,2023-01-16,,SHFE,2022-01-18,RB,1.0,RB2301.SHF,螺纹钢2301,2023-01-19
10.0,rb2211,2022-11-15,,SHFE,2021-11-16,RB,1.0,RB2211.SHF,螺纹钢2211,2022-11-18
10.0,rb8888,2099-01-01,,SHFE,2009-03-27,RB,1.0,RB8888.SHF,螺纹钢主力,2099-01-01
10.0,rb0000,2099-01-01,,SHFE,2009-03-27,RB,1.0,RB0000.SHF,螺纹钢指数,2099-01-01
10.0,rb9999,2099-01-01,,SHFE,2009-03-27,RB,1.0,RB9999.SHF,螺纹钢前复权主力,2099-01-01
5.0,cu2110,2021-10-15,,SHFE,2020-10-16,CU,10.0,CU2110.SHF,铜2110,2021-10-20
5.0,cu2111,2021-11-15,,SHFE,2020-11-17,CU,10.0,CU2111.SHF,铜2111,2021-11-18
5.0,cu2112,2021-12-15,,SHFE,2020-12-16,CU,10.0,CU2112.SHF,铜2112,2021-12-20
5.0,cu2201,2022-01-17,,SHFE,2021-01-18,CU,10.0,CU2201.SHF,铜2201,2022-01-20
5.0,cu2202,2022-02-15,,SHFE,2021-02-08,CU,10.0,CU2202.SHF,铜2202,2022-02-18
5.0,cu2205,2022-05-16,,SHFE,2021-05-18,CU,10.0,CU2205.SHF,铜2205,2022-05-19
5.0,cu2203,2022-03-15,,SHFE,2021-03-16,CU,10.0,CU2203.SHF,铜2203,2022-03-18
5.0,cu2204,2022-04-15,,SHFE,2021-04-16,CU,10.0,CU2204.SHF,铜2204,2022-04-20
5.0,cu2206,2022-06-15,,SHFE,2021-06-16,CU,10.0,CU2206.SHF,铜2206,2022-06-20
5.0,cu2207,2022-07-15,,SHFE,2021-07-16,CU,10.0,CU2207.SHF,铜2207,2022-07-20
5.0,cu2208,2022-08-15,,SHFE,2021-08-17,CU,10.0,CU2208.SHF,铜2208,2022-08-18
5.0,cu2209,2022-09-15,,SHFE,2021-09-16,CU,10.0,CU2209.SHF,铜2209,2022-09-20
5.0,cu2210,2022-10-17,,SHFE,2021-10-18,CU,10.0,CU2210.SHF,铜2210,2022-10-20
5.0,cu2212,2022-12-15,,SHFE,2021-12-16,CU,10.0,CU2212.SHF,铜2212,2022-12-20
5.0,cu2301,2023-01-16,,SHFE,2022-01-18,CU,10.0,CU2301.SHF,铜2301,2023-01-19
5.0,cu2211,2022-11-15,,SHFE,2021-11-16,CU,10.0,CU2211.SHF,铜2211,2022-11-18
5.0,cu8888,2099-01-01,,SHFE,1995-04-17,CU,10.0,CU8888.SHF,铜主力,2099-01-01
5.0,cu0000,2099-01-01,,SHFE,1995-04-17,CU,10.0,CU0000.SHF,铜指数,2099-01-01
5.0,cu9999,2099-01-01,,SHFE,1995-04-17,CU,10.0,CU9999.SHF,铜前复权主力,2099-01-01
20.0,pg2110,2021-10-26,,DCE,2020-10-28,PG,1.0,PG2110.DCE,液化石油气2110,2021-10-29
20.0,pg2111,2021-11-25,,DCE,2020-11-26,PG,1.0,PG2111.DCE,液化石油气2111,2021-11-30
20.0,pg2112,2021-12-28,,DCE,2020-12-29,PG,1.0,PG2112.DCE,液化石油气2112,2021-12-31
20.0,pg2201,2022-01-25,,DCE,2021-01-27,PG,1.0,PG2201.DCE,液化石油气2201,2022-01-28
20.0,pg2204,2022-04-26,,DCE,2021-04-28,PG,1.0,PG2204.DCE,液化石油气2204,2022-04-29
20.0,pg2202,2022-02-23,,DCE,2021-02-24,PG,1.0,PG2202.DCE,液化石油气2202,2022-02-28
20.0,pg2203,2022-03-28,,DCE,2021-03-29,PG,1.0,PG2203.DCE,液化石油气2203,2022-03-31
20.0,pg2205,2022-05-26,,DCE,2021-05-27,PG,1.0,PG2205.DCE,液化石油气2205,2022-05-31
20.0,pg2207,2022-07-26,,DCE,2021-07-28,PG,1.0,PG2207.DCE,液化石油气2207,2022-07-29
20.0,pg2206,2022-06-27,,DCE,2021-06-28,PG,1.0,PG2206.DCE,液化石油气2206,2022-06-30
20.0,pg2208,2022-08-26,,DCE,2021-08-27,PG,1.0,PG2208.DCE,液化石油气2208,2022-08-31
20.0,pg2209,2022-09-27,,DCE,2021-09-28,PG,1.0,PG2209.DCE,液化石油气2209,2022-09-30
20.0,pg2301,2023-01-25,,DCE,2022-01-26,PG,1.0,PG2301.DCE,液化石油气2301,2023-01-30
20.0,pg2210,2022-10-26,,DCE,2021-10-27,PG,1.0,PG2210.DCE,液化石油气2210,2022-10-31
20.0,pg2212,2022-12-27,,DCE,2021-12-29,PG,1.0,PG2212.DCE,液化石油气2212,2022-12-30
20.0,pg2211,2022-11-25,,DCE,2021-11-26,PG,1.0,PG2211.DCE,液化石油气2211,2022-11-30
20.0,pg8888,2099-01-01,,DCE,2020-03-30,PG,1.0,PG8888.DCE,液化石油气主力,2099-01-01
20.0,pg0000,2099-01-01,,DCE,2020-03-30,PG,1.0,PG0000.DCE,液化石油气指数,2099-01-01
20.0,pg9999,2099-01-01,,DCE,2020-03-30,PG,1.0,PG9999.DCE,液化石油气前复权主力,2099-01-01
100.0,j2110,2021-10-21,,DCE,2020-10-23,J,0.5,J2110.DCE,冶金焦炭2110,2021-10-26
100.0,j2111,2021-11-12,,DCE,2020-11-16,J,0.5,J2111.DCE,冶金焦炭2111,2021-11-17
100.0,j2112,2021-12-14,,DCE,2020-12-15,J,0.5,J2112.DCE,冶金焦炭2112,2021-12-17
100.0,j2201,2022-01-17,,DCE,2021-01-18,J,0.5,J2201.DCE,冶金焦炭2201,2022-01-20
100.0,j2203,2022-03-14,,DCE,2021-03-15,J,0.5,J2203.DCE,冶金焦炭2203,2022-03-17
100.0,j2204,2022-04-18,,DCE,2021-04-16,J,0.5,J2204.DCE,冶金焦炭2204,2022-04-21
100.0,j2202,2022-02-18,,DCE,2021-02-22,J,0.5,J2202.DCE,冶金焦炭2202,2022-02-23
100.0,j2206,2022-06-15,,DCE,2021-06-16,J,0.5,J2206.DCE,冶金焦炭2206,2022-06-20
100.0,j2205,2022-05-18,,DCE,2021-05-20,J,0.5,J2205.DCE,冶金焦炭2205,2022-05-23
100.0,j2207,2022-07-14,,DCE,2021-07-15,J,0.5,J2207.DCE,冶金焦炭2207,2022-07-19
100.0,j2208,2022-08-12,,DCE,2021-08-16,J,0.5,J2208.DCE,冶金焦炭2208,2022-08-17
100.0,j2209,2022-09-15,,DCE,2021-09-15,J,0.5,J2209.DCE,冶金焦炭2209,2022-09-20
100.0,j2301,2023-01-17,,DCE,2022-01-18,J,0.5,J2301.DCE,冶金焦炭2301,2023-01-20
100.0,j2210,2022-10-21,,DCE,2021-10-22,J,0.5,J2210.DCE,冶金焦炭2210,2022-10-26
100.0,j2211,2022-11-14,,DCE,2021-11-15,J,0.5,J2211.DCE,冶金焦炭2211,2022-11-17
100.0,j2212,2022-12-14,,DCE,2021-12-15,J,0.5,J2212.DCE,冶金焦炭2212,2022-12-19
100.0,j8888,2099-01-01,,DCE,2011-04-15,J,0.5,J8888.DCE,冶金焦炭主力,2099-01-01
100.0,j0000,2099-01-01,,DCE,2011-04-15,J,0.5,J0000.DCE,冶金焦炭指数,2099-01-01
100.0,j9999,2099-01-01,,DCE,2011-04-15,J,0.5,J9999.DCE,冶金焦炭前复权主力,2099-01-01
5.0,SM110,2021-10-21,,CZCE,2020-10-23,SM,2.0,SM2110.CZC,锰硅110,2021-10-21
5.0,SM111,2021-11-12,,CZCE,2020-11-16,SM,2.0,SM2111.CZC,锰硅111,2021-11-12
5.0,SM112,2021-12-14,,CZCE,2020-12-15,SM,2.0,SM2112.CZC,锰硅112,2021-12-14
5.0,SM201,2022-01-17,,CZCE,2021-01-18,SM,2.0,SM2201.CZC,锰硅201,2022-01-17
5.0,SM202,2022-02-18,,CZCE,2021-02-22,SM,2.0,SM2202.CZC,锰硅202,2022-02-18
5.0,SM204,2022-04-18,,CZCE,2021-04-16,SM,2.0,SM2204.CZC,锰硅204,2022-04-18
5.0,SM203,2022-03-14,,CZCE,2021-03-15,SM,2.0,SM2203.CZC,锰硅203,2022-03-14
5.0,SM206,2022-06-15,,CZCE,2021-06-16,SM,2.0,SM2206.CZC,锰硅206,2022-06-15
5.0,SM205,2022-05-18,,CZCE,2021-05-20,SM,2.0,SM2205.CZC,锰硅205,2022-05-18
5.0,SM207,2022-07-14,,CZCE,2021-07-15,SM,2.0,SM2207.CZC,锰硅207,2022-07-14
5.0,SM208,2022-08-12,,CZCE,2021-08-16,SM,2.0,SM2208.CZC,锰硅208,2022-08-12
5.0,SM209,2022-09-15,,CZCE,2021-09-15,SM,2.0,SM2209.CZC,锰硅209,2022-09-15
5.0,SM301,2023-01-13,,CZCE,2022-01-18,SM,2.0,SM2301.CZC,锰硅301,2023-01-13
5.0,SM210,2022-10-21,,CZCE,2021-10-22,SM,2.0,SM2210.CZC,锰硅210,2022-10-21
5.0,SM211,2022-11-14,,CZCE,2021-11-15,SM,2.0,SM2211.CZC,锰硅211,2022-11-14
5.0,SM212,2022-12-14,,CZCE,2021-12-15,SM,2.0,SM2212.CZC,锰硅212,2022-12-14
5.0,SM8888,2099-01-01,,CZCE,2014-08-08,SM,2.0,SM8888.CZC,锰硅主力,2099-01-01
5.0,SM0000,2099-01-01,,CZCE,2014-08-08,SM,2.0,SM0000.CZC,锰硅指数,2099-01-01
5.0,SM9999,2099-01-01,,CZCE,2014-08-08,SM,2.0,SM9999.CZC,锰硅前复权主力,2099-01-01
20.0,SA110,2021-10-21,,CZCE,2020-10-23,SA,1.0,SA2110.CZC,纯碱110,2021-10-21
20.0,SA111,2021-11-12,,CZCE,2020-11-16,SA,1.0,SA2111.CZC,纯碱111,2021-11-12
20.0,SA112,2021-12-14,,CZCE,2020-12-15,SA,1.0,SA2112.CZC,纯碱112,2021-12-14
20.0,SA201,2022-01-17,,CZCE,2021-01-18,SA,1.0,SA2201.CZC,纯碱201,2022-01-17
20.0,SA202,2022-02-18,,CZCE,2021-02-22,SA,1.0,SA2202.CZC,纯碱202,2022-02-18
20.0,SA204,2022-04-18,,CZCE,2021-04-16,SA,1.0,SA2204.CZC,纯碱204,2022-04-18
20.0,SA203,2022-03-14,,CZCE,2021-03-15,SA,1.0,SA2203.CZC,纯碱203,2022-03-14
20.0,SA206,2022-06-15,,CZCE,2021-06-16,SA,1.0,SA2206.CZC,纯碱206,2022-06-15
20.0,SA205,2022-05-18,,CZCE,2021-05-20,SA,1.0,SA2205.CZC,纯碱205,2022-05-18
20.0,SA207,2022-07-14,,CZCE,2021-07-15,SA,1.0,SA2207.CZC,纯碱207,2022-07-14
20.0,SA208,2022-08-12,,CZCE,2021-08-16,SA,1.0,SA2208.CZC,纯碱208,2022-08-12
20.0,SA209,2022-09-15,,CZCE,2021-09-15,SA,1.0,SA2209.CZC,纯碱209,2022-09-15
20.0,SA301,2023-01-13,,CZCE,2022-01-18,SA,1.0,SA2301.CZC,纯碱301,2023-01-13
20.0,SA210,2022-10-21,,CZCE,2021-10-22,SA,1.0,SA2210.CZC,纯碱210,2022-10-21
20.0,SA211,2022-11-14,,CZCE,2021-11-15,SA,1.0,SA2211.CZC,纯碱211,2022-11-14
20.0,SA212,2022-12-14,,CZCE,2021-12-15,SA,1.0,SA2212.CZC,纯碱212,2022-12-14
20.0,SA8888,2099-01-01,,CZCE,2019-12-06,SA,1.0,SA8888.CZC,纯碱主力,2099-01-01
20.0,SA0000,2099-01-01,,CZCE,2019-12-06,SA,1.0,SA0000.CZC,纯碱指数,2099-01-01
20.0,SA9999,2099-01-01,,CZCE,2019-12-06,SA,1.0,SA9999.CZC,纯碱前复权主力,2099-01-01
10.0,hc2110,2021-10-15,,SHFE,2020-10-16,HC,1.0,HC2110.SHF,热轧卷板2110,2021-10-20
10.0,hc2111,2021-11-15,,SHFE,2020-11-17,HC,1.0,HC2111.SHF,热轧卷板2111,2021-11-18
10.0,hc2112,2021-12-15,,SHFE,2020-12-16,HC,1.0,HC2112.SHF,热轧卷板2112,2021-12-20
10.0,hc2201,2022-01-17,,SHFE,2021-01-18,HC,1.0,HC2201.SHF,热轧卷板2201,2022-01-20
10.0,hc2202,2022-02-15,,SHFE,2021-02-08,HC,1.0,HC2202.SHF,热轧卷板2202,2022-02-18
10.0,hc2205,2022-05-16,,SHFE,2021-05-18,HC,1.0,HC2205.SHF,热轧卷板2205,2022-05-19
10.0,hc2203,2022-03-15,,SHFE,2021-03-16,HC,1.0,HC2203.SHF,热轧卷板2203,2022-03-18
10.0,hc2204,2022-04-15,,SHFE,2021-04-16,HC,1.0,HC2204.SHF,热轧卷板2204,2022-04-20
10.0,hc2206,2022-06-15,,SHFE,2021-06-16,HC,1.0,HC2206.SHF,热轧卷板2206,2022-06-20
10.0,hc2207,2022-07-15,,SHFE,2021-07-16,HC,1.0,HC2207.SHF,热轧卷板2207,2022-07-20
10.0,hc2208,2022-08-15,,SHFE,2021-08-17,HC,1.0,HC2208.SHF,热轧卷板2208,2022-08-18
10.0,hc2209,2022-09-15,,SHFE,2021-09-16,HC,1.0,HC2209.SHF,热轧卷板2209,2022-09-20
10.0,hc2210,2022-10-17,,SHFE,2021-10-18,HC,1.0,HC2210.SHF,热轧卷板2210,2022-10-20
10.0,hc2212,2022-12-15,,SHFE,2021-12-16,HC,1.0,HC2212.SHF,热轧卷板2212,2022-12-20
10.0,hc2301,2023-01-16,,SHFE,2022-01-18,HC,1.0,HC2301.SHF,热轧卷板2301,2023-01-19
10.0,hc2211,2022-11-15,,SHFE,2021-11-16,HC,1.0,HC2211.SHF,热轧卷板2211,2022-11-18
10.0,hc8888,2099-01-01,,SHFE,2014-03-21,HC,1.0,HC8888.SHF,热轧卷板主力,2099-01-01
10.0,hc0000,2099-01-01,,SHFE,2014-03-21,HC,1.0,HC0000.SHF,热轧卷板指数,2099-01-01
10.0,hc9999,2099-01-01,,SHFE,2014-03-21,HC,1.0,HC9999.SHF,热轧卷板前复权主力,2099-01-01
10.0,WS8888,2099-01-01,人民币元/吨,CZCE,2003-03-28,WS,1.0,WS8888.CZC,强麦主力,2013-05-31
10.0,WS0000,2099-01-01,人民币元/吨,CZCE,2003-03-28,WS,1.0,WS0000.CZC,强麦指数,2013-05-31
10.0,WS9999,2099-01-01,人民币元/吨,CZCE,2003-03-28,WS,1.0,WS9999.CZC,强麦前复权主力,2013-05-31
5.0,CY110,2021-10-21,,CZCE,2020-10-23,CY,5.0,CY2110.CZC,棉纱110,2021-10-21
5.0,CY111,2021-11-12,,CZCE,2020-11-16,CY,5.0,CY2111.CZC,棉纱111,2021-11-12
5.0,CY112,2021-12-14,,CZCE,2020-12-15,CY,5.0,CY2112.CZC,棉纱112,2021-12-14
5.0,CY201,2022-01-17,,CZCE,2021-01-18,CY,5.0,CY2201.CZC,棉纱201,2022-01-17
5.0,CY202,2022-02-18,,CZCE,2021-02-22,CY,5.0,CY2202.CZC,棉纱202,2022-02-18
5.0,CY203,2022-03-14,,CZCE,2021-03-15,CY,5.0,CY2203.CZC,棉纱203,2022-03-14
5.0,CY204,2022-04-18,,CZCE,2021-04-16,CY,5.0,CY2204.CZC,棉纱204,2022-04-18
