multiplier,trading_code,delist_date,price_tick_desc,exchange,list_date,product_code,price_tick,instrument,name,last_ddate
5.0,CY206,2022-06-15,,CZCE,2021-06-16,CY,5.0,CY2206.CZC,棉纱206,2022-06-15
5.0,CY205,2022-05-18,,CZCE,2021-05-20,CY,5.0,CY2205.CZC,棉纱205,2022-05-18
5.0,CY207,2022-07-14,,CZCE,2021-07-15,CY,5.0,CY2207.CZC,棉纱207,2022-07-14
5.0,CY208,2022-08-12,,CZCE,2021-08-16,CY,5.0,CY2208.CZC,棉纱208,2022-08-12
5.0,CY209,2022-09-15,,CZCE,2021-09-15,CY,5.0,CY2209.CZC,棉纱209,2022-09-15
5.0,CY301,2023-01-13,,CZCE,2022-01-18,CY,5.0,CY2301.CZC,棉纱301,2023-01-13
5.0,CY210,2022-10-21,,CZCE,2021-10-22,CY,5.0,CY2210.CZC,棉纱210,2022-10-21
5.0,CY211,2022-11-14,,CZCE,2021-11-15,CY,5.0,CY2211.CZC,棉纱211,2022-11-14
5.0,CY212,2022-12-14,,CZCE,2021-12-15,CY,5.0,CY2212.CZC,棉纱212,2022-12-14
5.0,CY8888,2099-01-01,,CZCE,2017-08-18,CY,5.0,CY8888.CZC,棉纱主力,2099-01-01
5.0,CY0000,2099-01-01,,CZCE,2017-08-18,CY,5.0,CY0000.CZC,棉纱指数,2099-01-01
5.0,CY9999,2099-01-01,,CZCE,2017-08-18,CY,5.0,CY9999.CZC,棉纱前复权主力,2099-01-01
10.0,nr2110,2021-10-15,,INE,2020-10-16,NR,5.0,NR2110.INE,20号胶2110,2021-10-22
10.0,nr2111,2021-11-15,,INE,2020-11-17,NR,5.0,NR2111.INE,20号胶2111,2021-11-22
10.0,nr2112,2021-12-15,,INE,2020-12-16,NR,5.0,NR2112.INE,20号胶2112,2021-12-22
10.0,nr2201,2022-01-17,,INE,2021-01-18,NR,5.0,NR2201.INE,20号胶2201,2022-01-24
10.0,nr2202,2022-02-15,,INE,2021-02-08,NR,5.0,NR2202.INE,20号胶2202,2022-02-22
10.0,nr2203,2022-03-15,,INE,2021-03-16,NR,5.0,NR2203.INE,20号胶2203,2022-03-22
10.0,nr2204,2022-04-15,,INE,2021-04-16,NR,5.0,NR2204.INE,20号胶2204,2022-04-22
10.0,nr2206,2022-06-15,,INE,2021-06-16,NR,5.0,NR2206.INE,20号胶2206,2022-06-22
10.0,nr2205,2022-05-16,,INE,2021-05-18,NR,5.0,NR2205.INE,20号胶2205,2022-05-23
10.0,nr2207,2022-07-15,,INE,2021-07-16,NR,5.0,NR2207.INE,20号胶2207,2022-07-22
10.0,nr2208,2022-08-15,,INE,2021-08-17,NR,5.0,NR2208.INE,20号胶2208,2022-08-22
10.0,nr2209,2022-09-15,,INE,2021-09-16,NR,5.0,NR2209.INE,20号胶2209,2022-09-22
10.0,nr2301,2023-01-16,,INE,2022-01-18,NR,5.0,NR2301.INE,20号胶2301,2023-01-23
10.0,nr2210,2022-10-17,,INE,2021-10-18,NR,5.0,NR2210.INE,20号胶2210,2022-10-24
10.0,nr2212,2022-12-15,,INE,2021-12-16,NR,5.0,NR2212.INE,20号胶2212,2022-12-22
10.0,nr2211,2022-11-15,,INE,2021-11-16,NR,5.0,NR2211.INE,20号胶2211,2022-11-22
10.0,nr8888,2099-01-01,,INE,2019-08-12,NR,5.0,NR8888.INE,20号胶主力,2099-01-01
10.0,nr0000,2099-01-01,,INE,2019-08-12,NR,5.0,NR0000.INE,20号胶指数,2099-01-01
10.0,nr9999,2099-01-01,,INE,2019-08-12,NR,5.0,NR9999.INE,20号胶前复权主力,2099-01-01
20000.0,TS2112,2021-12-10,,CFFEX,2021-03-15,TS,0.005,TS2112.CFX,2年期国债2112,2021-12-15
20000.0,TS2203,2022-03-11,,CFFEX,2021-06-15,TS,0.005,TS2203.CFX,2年期国债2203,2022-03-16
20000.0,TS2206,2022-06-10,,CFFEX,2021-09-13,TS,0.005,TS2206.CFX,2年期国债2206,2022-06-15
20000.0,TS2209,2022-09-09,,CFFEX,2021-12-13,TS,0.005,TS2209.CFX,2年期国债2209,2022-09-15
20000.0,TS8888,2099-01-01,,CFFEX,2018-08-17,TS,0.005,TS8888.CFX,2年期国债主力,2099-01-01
20000.0,TS0000,2099-01-01,,CFFEX,2018-08-17,TS,0.005,TS0000.CFX,2年期国债指数,2099-01-01
20000.0,TS9999,2099-01-01,,CFFEX,2018-08-17,TS,0.005,TS9999.CFX,2年期国债前复权主力,2099-01-01
20.0,WH111,2021-11-12,,CZCE,2020-11-16,WH,1.0,WH2111.CZC,优质强筋小麦111,2021-11-12
20.0,WH201,2022-01-17,,CZCE,2021-01-18,WH,1.0,WH2201.CZC,优质强筋小麦201,2022-01-17
20.0,WH203,2022-03-14,,CZCE,2021-03-15,WH,1.0,WH2203.CZC,优质强筋小麦203,2022-03-14
20.0,WH205,2022-05-18,,CZCE,2021-05-20,WH,1.0,WH2205.CZC,优质强筋小麦205,2022-05-18
20.0,WH207,2022-07-14,,CZCE,2021-07-15,WH,1.0,WH2207.CZC,优质强筋小麦207,2022-07-14
20.0,WH209,2022-09-15,,CZCE,2021-09-15,WH,1.0,WH2209.CZC,优质强筋小麦209,2022-09-15
20.0,WH301,2023-01-13,,CZCE,2022-01-18,WH,1.0,WH2301.CZC,优质强筋小麦301,2023-01-13
20.0,WH211,2022-11-14,,CZCE,2021-11-15,WH,1.0,WH2211.CZC,优质强筋小麦211,2022-11-14
20.0,WH8888,2099-01-01,,CZCE,2012-07-24,WH,1.0,WH8888.CZC,优质强筋小麦主力,2099-01-01
20.0,WH0000,2099-01-01,,CZCE,2012-07-24,WH,1.0,WH0000.CZC,优质强筋小麦指数,2099-01-01
20.0,WH9999,2099-01-01,,CZCE,2012-07-24,WH,1.0,WH9999.CZC,优质强筋小麦前复权主力,2099-01-01
5.0,v2110,2021-10-21,,DCE,2020-10-23,V,5.0,V2110.DCE,聚氯乙烯2110,2021-10-26
5.0,v2111,2021-11-12,,DCE,2020-11-16,V,1.0,V2111.DCE,聚氯乙烯2111,2021-11-17
5.0,v2112,2021-12-14,,DCE,2020-12-15,V,1.0,V2112.DCE,聚氯乙烯2112,2021-12-17
5.0,v2201,2022-01-17,,DCE,2021-01-18,V,1.0,V2201.DCE,聚氯乙烯2201,2022-01-20
5.0,v2203,2022-03-14,,DCE,2021-03-15,V,1.0,V2203.DCE,聚氯乙烯2203,2022-03-17
5.0,v2204,2022-04-18,,DCE,2021-04-16,V,1.0,V2204.DCE,聚氯乙烯2204,2022-04-21
5.0,v2202,2022-02-18,,DCE,2021-02-22,V,1.0,V2202.DCE,聚氯乙烯2202,2022-02-23
5.0,v2206,2022-06-15,,DCE,2021-06-16,V,1.0,V2206.DCE,聚氯乙烯2206,2022-06-20
5.0,v2205,2022-05-18,,DCE,2021-05-20,V,1.0,V2205.DCE,聚氯乙烯2205,2022-05-23
5.0,v2207,2022-07-14,,DCE,2021-07-15,V,1.0,V2207.DCE,聚氯乙烯2207,2022-07-19
5.0,v2208,2022-08-12,,DCE,2021-08-16,V,1.0,V2208.DCE,聚氯乙烯2208,2022-08-17
5.0,v2209,2022-09-15,,DCE,2021-09-15,V,1.0,V2209.DCE,聚氯乙烯2209,2022-09-20
5.0,v2301,2023-01-17,,DCE,2022-01-18,V,1.0,V2301.DCE,聚氯乙烯2301,2023-01-20
5.0,v2210,2022-10-21,,DCE,2021-10-22,V,1.0,V2210.DCE,聚氯乙烯2210,2022-10-26
5.0,v2211,2022-11-14,,DCE,2021-11-15,V,1.0,V2211.DCE,聚氯乙烯2211,2022-11-17
5.0,v2212,2022-12-14,,DCE,2021-12-15,V,1.0,V2212.DCE,聚氯乙烯2212,2022-12-19
5.0,v8888,2099-01-01,,DCE,2009-05-25,V,1.0,V8888.DCE,聚氯乙烯主力,2099-01-01
5.0,v0000,2099-01-01,,DCE,2009-05-25,V,1.0,V0000.DCE,聚氯乙烯指数,2099-01-01
5.0,v9999,2099-01-01,,DCE,2009-05-25,V,1.0,V9999.DCE,聚氯乙烯前复权主力,2099-01-01
200.0,TC8888,2099-01-01,人民币元/吨,CZCE,2013-09-26,TC,0.2,TC8888.CZC,动力煤主力,2016-04-12
200.0,TC0000,2099-01-01,人民币元/吨,CZCE,2013-09-26,TC,0.2,TC0000.CZC,动力煤指数,2016-04-12
200.0,TC9999,2099-01-01,人民币元/吨,CZCE,2013-09-26,TC,0.2,TC9999.CZC,动力煤前复权主力,2016-04-12
50.0,ME8888,2099-01-01,人民币元/吨,CZCE,2011-10-28,ME,1.0,ME8888.CZC,甲醇主力,2015-05-19
50.0,ME0000,2099-01-01,人民币元/吨,CZCE,2011-10-28,ME,1.0,ME0000.CZC,甲醇指数,2015-05-19
50.0,ME9999,2099-01-01,人民币元/吨,CZCE,2011-10-28,ME,1.0,ME9999.CZC,甲醇前复权主力,2015-05-19
10.0,wr2110,2021-10-15,,SHFE,2020-10-16,WR,1.0,WR2110.SHF,线材2110,2021-10-20
10.0,wr2111,2021-11-15,,SHFE,2020-11-17,WR,1.0,WR2111.SHF,线材2111,2021-11-18
10.0,wr2112,2021-12-15,,SHFE,2020-12-16,WR,1.0,WR2112.SHF,线材2112,2021-12-20
10.0,wr2201,2022-01-17,,SHFE,2021-01-18,WR,1.0,WR2201.SHF,线材2201,2022-01-20
10.0,wr2202,2022-02-15,,SHFE,2021-02-08,WR,1.0,WR2202.SHF,线材2202,2022-02-18
10.0,wr2205,2022-05-16,,SHFE,2021-05-18,WR,1.0,WR2205.SHF,线材2205,2022-05-19
10.0,wr2203,2022-03-15,,SHFE,2021-03-16,WR,1.0,WR2203.SHF,线材2203,2022-03-18
10.0,wr2204,2022-04-15,,SHFE,2021-04-16,WR,1.0,WR2204.SHF,线材2204,2022-04-20
10.0,wr2206,2022-06-15,,SHFE,2021-06-16,WR,1.0,WR2206.SHF,线材2206,2022-06-20
10.0,wr2207,2022-07-15,,SHFE,2021-07-16,WR,1.0,WR2207.SHF,线材2207,2022-07-20
10.0,wr2208,2022-08-15,,SHFE,2021-08-17,WR,1.0,WR2208.SHF,线材2208,2022-08-18
10.0,wr2209,2022-09-15,,SHFE,2021-09-16,WR,1.0,WR2209.SHF,线材2209,2022-09-20
10.0,wr2210,2022-10-17,,SHFE,2021-10-18,WR,1.0,WR2210.SHF,线材2210,2022-10-20
10.0,wr2212,2022-12-15,,SHFE,2021-12-16,WR,1.0,WR2212.SHF,线材2212,2022-12-20
10.0,wr2301,2023-01-16,,SHFE,2022-01-18,WR,1.0,WR2301.SHF,线材2301,2023-01-19
10.0,wr2211,2022-11-15,,SHFE,2021-11-16,WR,1.0,WR2211.SHF,线材2211,2022-11-18
10.0,wr8888,2099-01-01,,SHFE,2009-03-27,WR,1.0,WR8888.SHF,线材主力,2099-01-01
10.0,wr0000,2099-01-01,,SHFE,2009-03-27,WR,1.0,WR0000.SHF,线材指数,2099-01-01
10.0,wr9999,2099-01-01,,SHFE,2009-03-27,WR,1.0,WR9999.SHF,线材前复权主力,2099-01-01
10.0,cs2111,2021-11-12,,DCE,2020-11-16,CS,1.0,CS2111.DCE,玉米淀粉2111,2021-11-17
10.0,cs2201,2022-01-17,,DCE,2021-01-18,CS,1.0,CS2201.DCE,玉米淀粉2201,2022-01-20
10.0,cs2203,2022-03-14,,DCE,2021-03-15,CS,1.0,CS2203.DCE,玉米淀粉2203,2022-03-17
10.0,cs2205,2022-05-18,,DCE,2021-05-20,CS,1.0,CS2205.DCE,玉米淀粉2205,2022-05-23
10.0,cs2207,2022-07-14,,DCE,2021-07-15,CS,1.0,CS2207.DCE,玉米淀粉2207,2022-07-19
10.0,cs2209,2022-09-15,,DCE,2021-09-15,CS,1.0,CS2209.DCE,玉米淀粉2209,2022-09-20
10.0,cs2301,2023-01-17,,DCE,2022-01-18,CS,1.0,CS2301.DCE,玉米淀粉2301,2023-01-20
10.0,cs2211,2022-11-14,,DCE,2021-11-15,CS,1.0,CS2211.DCE,玉米淀粉2211,2022-11-17
10.0,cs8888,2099-01-01,,DCE,2014-12-19,CS,1.0,CS8888.DCE,玉米淀粉主力,2099-01-01
10.0,cs0000,2099-01-01,,DCE,2014-12-19,CS,1.0,CS0000.DCE,玉米淀粉指数,2099-01-01
10.0,cs9999,2099-01-01,,DCE,2014-12-19,CS,1.0,CS9999.DCE,玉米淀粉前复权主力,2099-01-01
5.0,l2110,2021-10-21,,DCE,2020-10-23,L,5.0,L2110.DCE,线型低密度聚乙烯2110,2021-10-26
5.0,l2111,2021-11-12,,DCE,2020-11-16,L,1.0,L2111.DCE,线型低密度聚乙烯2111,2021-11-17
5.0,l2112,2021-12-14,,DCE,2020-12-15,L,1.0,L2112.DCE,线型低密度聚乙烯2112,2021-12-17
5.0,l2201,2022-01-17,,DCE,2021-01-18,L,1.0,L2201.DCE,线型低密度聚乙烯2201,2022-01-20
5.0,l2204,2022-04-18,,DCE,2021-04-16,L,1.0,L2204.DCE,线型低密度聚乙烯2204,2022-04-21
5.0,l2203,2022-03-14,,DCE,2021-03-15,L,1.0,L2203.DCE,线型低密度聚乙烯2203,2022-03-17
5.0,l2202,2022-02-18,,DCE,2021-02-22,L,1.0,L2202.DCE,线型低密度聚乙烯2202,2022-02-23
5.0,l2206,2022-06-15,,DCE,2021-06-16,L,1.0,L2206.DCE,线型低密度聚乙烯2206,2022-06-20
5.0,l2205,2022-05-18,,DCE,2021-05-20,L,1.0,L2205.DCE,线型低密度聚乙烯2205,2022-05-23
5.0,l2207,2022-07-14,,DCE,2021-07-15,L,1.0,L2207.DCE,线型低密度聚乙烯2207,2022-07-19
5.0,l2208,2022-08-12,,DCE,2021-08-16,L,1.0,L2208.DCE,线型低密度聚乙烯2208,2022-08-17
5.0,l2209,2022-09-15,,DCE,2021-09-15,L,1.0,L2209.DCE,线型低密度聚乙烯2209,2022-09-20
5.0,l2301,2023-01-17,,DCE,2022-01-18,L,1.0,L2301.DCE,线型低密度聚乙烯2301,2023-01-20
5.0,l2210,2022-10-21,,DCE,2021-10-22,L,1.0,L2210.DCE,线型低密度聚乙烯2210,2022-10-26
5.0,l2211,2022-11-14,,DCE,2021-11-15,L,1.0,L2211.DCE,线型低密度聚乙烯2211,2022-11-17
5.0,l2212,2022-12-14,,DCE,2021-12-15,L,1.0,L2212.DCE,线型低密度聚乙烯2212,2022-12-19
5.0,l8888,2099-01-01,,DCE,2007-07-31,L,1.0,L8888.DCE,线型低密度聚乙烯主力,2099-01-01
5.0,l0000,2099-01-01,,DCE,2007-07-31,L,1.0,L0000.DCE,线型低密度聚乙烯指数,2099-01-01
5.0,l9999,2099-01-01,,DCE,2007-07-31,L,1.0,L9999.DCE,线型低密度聚乙烯前复权主力,2099-01-01
10.0,a2111,2021-11-12,,DCE,2020-11-16,A,1.0,A2111.DCE,黄大豆1号2111,2021-11-17
10.0,a2201,2022-01-17,,DCE,2021-01-18,A,1.0,A2201.DCE,黄大豆1号2201,2022-01-20
10.0,a2203,2022-03-14,,DCE,2021-03-15,A,1.0,A2203.DCE,黄大豆1号2203,2022-03-17
10.0,a2205,2022-05-18,,DCE,2021-05-20,A,1.0,A2205.DCE,黄大豆1号2205,2022-05-23
10.0,a2207,2022-07-14,,DCE,2021-07-15,A,1.0,A2207.DCE,黄大豆1号2207,2022-07-19
10.0,a2209,2022-09-15,,DCE,2021-09-15,A,1.0,A2209.DCE,黄大豆1号2209,2022-09-20
10.0,a2301,2023-01-17,,DCE,2022-01-18,A,1.0,A2301.DCE,黄大豆1号2301,2023-01-20
10.0,a2211,2022-11-14,,DCE,2021-11-15,A,1.0,A2211.DCE,黄大豆1号2211,2022-11-17
10.0,a8888,2099-01-01,,DCE,1999-01-04,A,1.0,A8888.DCE,黄大豆1号主力,2099-01-01
10.0,a0000,2099-01-01,,DCE,1999-01-04,A,1.0,A0000.DCE,黄大豆1号指数,2099-01-01
10.0,a9999,2099-01-01,,DCE,1999-01-04,A,1.0,A9999.DCE,黄大豆1号前复权主力,2099-01-01
5.0,bc2110,2021-10-15,,INE,2020-11-19,BC,10.0,BC2110.INE,国际铜2110,2021-10-22
5.0,bc2111,2021-11-15,,INE,2020-11-19,BC,10.0,BC2111.INE,国际铜2111,2021-11-22
5.0,bc2112,2021-12-15,,INE,2020-12-16,BC,10.0,BC2112.INE,国际铜2112,2021-12-22
5.0,bc2201,2022-01-17,,INE,2021-01-18,BC,10.0,BC2201.INE,国际铜2201,2022-01-24
5.0,bc2202,2022-02-15,,INE,2021-02-08,BC,10.0,BC2202.INE,国际铜2202,2022-02-22
5.0,bc2205,2022-05-16,,INE,2021-05-18,BC,10.0,BC2205.INE,国际铜2205,2022-05-23
5.0,bc2203,2022-03-15,,INE,2021-03-16,BC,10.0,BC2203.INE,国际铜2203,2022-03-22
5.0,bc2204,2022-04-15,,INE,2021-04-16,BC,10.0,BC2204.INE,国际铜2204,2022-04-22
5.0,bc2206,2022-06-15,,INE,2021-06-16,BC,10.0,BC2206.INE,国际铜2206,2022-06-22
5.0,bc2207,2022-07-15,,INE,2021-07-16,BC,10.0,BC2207.INE,国际铜2207,2022-07-22
5.0,bc2208,2022-08-15,,INE,2021-08-17,BC,10.0,BC2208.INE,国际铜2208,2022-08-22
5.0,bc2209,2022-09-15,,INE,2021-09-16,BC,10.0,BC2209.INE,国际铜2209,2022-09-22
5.0,bc2212,2022-12-15,,INE,2021-12-16,BC,10.0,BC2212.INE,国际铜2212,2022-12-22
5.0,bc2210,2022-10-17,,INE,2021-10-18,BC,10.0,BC2210.INE,国际铜2210,2022-10-24
5.0,bc2301,2023-01-16,,INE,2022-01-18,BC,10.0,BC2301.INE,国际铜2301,2023-01-23
5.0,bc2211,2022-11-15,,INE,2021-11-16,BC,10.0,BC2211.INE,国际铜2211,2022-11-22
5.0,bc8888,2099-01-01,,INE,2020-11-19,BC,10.0,BC8888.INE,国际铜主力,2099-01-01
5.0,bc0000,2099-01-01,,INE,2020-11-19,BC,10.0,BC0000.INE,国际铜指数,2099-01-01
5.0,bc9999,2099-01-01,,INE,2020-11-19,BC,10.0,BC9999.INE,国际铜前复权主力,2099-01-01
10.0,RS111,2021-11-12,,CZCE,2020-11-16,RS,1.0,RS2111.CZC,油菜籽111,2021-11-12
10.0,RS207,2022-07-14,,CZCE,2021-07-15,RS,1.0,RS2207.CZC,油菜籽207,2022-07-14
10.0,RS208,2022-08-12,,CZCE,2021-08-16,RS,1.0,RS2208.CZC,油菜籽208,2022-08-12
10.0,RS209,2022-09-15,,CZCE,2021-09-15,RS,1.0,RS2209.CZC,油菜籽209,2022-09-15
10.0,RS211,2022-11-14,,CZCE,2021-11-15,RS,1.0,RS2211.CZC,油菜籽211,2022-11-14
10.0,RS8888,2099-01-01,,CZCE,2012-12-28,RS,1.0,RS8888.CZC,油菜籽主力,2099-01-01
10.0,RS0000,2099-01-01,,CZCE,2012-12-28,RS,1.0,RS0000.CZC,油菜籽指数,2099-01-01
10.0,RS9999,2099-01-01,,CZCE,2012-12-28,RS,1.0,RS9999.CZC,油菜籽前复权主力,2099-01-01
20.0,UR110,2021-10-21,,CZCE,2020-10-23,UR,1.0,UR2110.CZC,尿素110,2021-10-21
20.0,UR111,2021-11-12,,CZCE,2020-11-16,UR,1.0,UR2111.CZC,尿素111,2021-11-12
20.0,UR112,2021-12-14,,CZCE,2020-12-15,UR,1.0,UR2112.CZC,尿素112,2021-12-14
20.0,UR201,2022-01-17,,CZCE,2021-01-18,UR,1.0,UR2201.CZC,尿素201,2022-01-17
20.0,UR202,2022-02-18,,CZCE,2021-02-22,UR,1.0,UR2202.CZC,尿素202,2022-02-18
20.0,UR203,2022-03-14,,CZCE,2021-03-15,UR,1.0,UR2203.CZC,尿素203,2022-03-14
20.0,UR204,2022-04-18,,CZCE,2021-04-16,UR,1.0,UR2204.CZC,尿素204,2022-04-18
20.0,UR206,2022-06-15,,CZCE,2021-06-16,UR,1.0,UR2206.CZC,尿素206,2022-06-15
20.0,UR205,2022-05-18,,CZCE,2021-05-20,UR,1.0,UR2205.CZC,尿素205,2022-05-18
20.0,UR207,2022-07-14,,CZCE,2021-07-15,UR,1.0,UR2207.CZC,尿素207,2022-07-14
20.0,UR208,2022-08-12,,CZCE,2021-08-16,UR,1.0,UR2208.CZC,尿素208,2022-08-12
20.0,UR209,2022-09-15,,CZCE,2021-09-15,UR,1.0,UR2209.CZC,尿素209,2022-09-15
20.0,UR301,2023-01-13,,CZCE,2022-01-18,UR,1.0,UR2301.CZC,尿素301,2023-01-13
20.0,UR210,2022-10-21,,CZCE,2021-10-22,UR,1.0,UR2210.CZC,尿素210,2022-10-21
20.0,UR211,2022-11-14,,CZCE,2021-11-15,UR,1.0,UR2211.CZC,尿素211,2022-11-14
20.0,UR212,2022-12-14,,CZCE,2021-12-15,UR,1.0,UR2212.CZC,尿素212,2022-12-14
20.0,UR8888,2099-01-01,,CZCE,2019-08-09,UR,1.0,UR8888.CZC,尿素主力,2099-01-01
20.0,UR0000,2099-01-01,,CZCE,2019-08-09,UR,1.0,UR0000.CZC,尿素指数,2099-01-01
20.0,UR9999,2099-01-01,,CZCE,2019-08-09,UR,1.0,UR9999.CZC,尿素前复权主力,2099-01-01
10.0,RM111,2021-11-12,,CZCE,2020-11-16,RM,1.0,RM2111.CZC,菜籽粕111,2021-11-12
10.0,RM201,2022-01-17,,CZCE,2021-01-18,RM,1.0,RM2201.CZC,菜籽粕201,2022-01-17
10.0,RM203,2022-03-14,,CZCE,2021-03-15,RM,1.0,RM2203.CZC,菜籽粕203,2022-03-14
10.0,RM205,2022-05-18,,CZCE,2021-05-20,RM,1.0,RM2205.CZC,菜籽粕205,2022-05-18
10.0,RM207,2022-07-14,,CZCE,2021-07-15,RM,1.0,RM2207.CZC,菜籽粕207,2022-07-14
10.0,RM208,2022-08-12,,CZCE,2021-08-16,RM,1.0,RM2208.CZC,菜籽粕208,2022-08-12
10.0,RM209,2022-09-15,,CZCE,2021-09-15,RM,1.0,RM2209.CZC,菜籽粕209,2022-09-15
10.0,RM301,2023-01-13,,CZCE,2022-01-18,RM,1.0,RM2301.CZC,菜籽粕301,2023-01-13
10.0,RM211,2022-11-14,,CZCE,2021-11-15,RM,1.0,RM2211.CZC,菜籽粕211,2022-11-14
10.0,RM8888,2099-01-01,,CZCE,2012-12-28,RM,1.0,RM8888.CZC,菜籽粕主力,2099-01-01
10.0,RM0000,2099-01-01,,CZCE,2012-12-28,RM,1.0,RM0000.CZC,菜籽粕指数,2099-01-01
10.0,RM9999,2099-01-01,,CZCE,2012-12-28,RM,1.0,RM9999.CZC,菜籽粕前复权主力,2099-01-01
